alpha,gk_gamma,niter_tn,niter_hcc,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.517947,0.000127,3,3,0.7068,0.0212,0.6426,0.0337,0.7405,0.0621,3792.4839
0.517947,0.000144,3,3,0.7051,0.0229,0.639,0.0326,0.7412,0.061,3792.4839
0.517947,0.000162,3,3,0.7051,0.0229,0.639,0.0326,0.7416,0.0617,3792.4839
0.517947,0.000183,3,3,0.7051,0.0229,0.639,0.0326,0.7409,0.0616,3792.4839
0.517947,0.000207,3,3,0.7068,0.024,0.6403,0.0336,0.7409,0.0606,3792.4839
0.517947,0.000234,3,3,0.7068,0.024,0.6403,0.0336,0.7408,0.0608,3792.4839
0.517947,0.000264,3,3,0.7085,0.0263,0.6416,0.0357,0.7401,0.0603,3792.4839
0.517947,0.000298,3,3,0.7085,0.0263,0.6416,0.0357,0.7401,0.0607,3792.4839
0.517947,0.000336,3,3,0.7102,0.0246,0.6427,0.0344,0.7397,0.0606,3792.4839
0.517947,0.000379,3,3,0.7119,0.024,0.6438,0.0334,0.7397,0.0611,3792.4839
0.517947,0.000428,3,3,0.7119,0.024,0.6438,0.0334,0.7403,0.0612,3792.4839
0.517947,0.000483,3,3,0.7119,0.024,0.6438,0.0334,0.7405,0.0612,3792.4839
0.517947,0.000546,3,3,0.7153,0.0193,0.6463,0.0328,0.7404,0.0608,3792.4839
0.517947,0.000616,3,3,0.7153,0.0208,0.6448,0.0344,0.7411,0.06,3792.4839
0.517947,0.000695,3,3,0.7187,0.0164,0.6472,0.033,0.7407,0.0597,3792.4839
0.517947,0.000785,3,3,0.7187,0.0164,0.6472,0.033,0.7401,0.0593,3792.4839
0.517947,0.000886,3,3,0.7187,0.0164,0.6472,0.033,0.7413,0.0586,3792.4839
0.517947,0.001,3,3,0.7187,0.0164,0.6472,0.033,0.7405,0.0594,3792.4839
0.719686,0.0001,3,3,0.7051,0.0229,0.639,0.0326,0.7392,0.0637,3792.4839
0.719686,0.000113,3,3,0.7051,0.0229,0.639,0.0326,0.739,0.0642,3792.4839
0.719686,0.000127,3,3,0.7068,0.024,0.6403,0.0336,0.7396,0.0639,3792.4839
0.719686,0.000144,3,3,0.7068,0.024,0.6403,0.0336,0.7404,0.0646,3792.4839
0.719686,0.000162,3,3,0.7068,0.024,0.6403,0.0336,0.7397,0.0635,3792.4839
0.719686,0.000183,3,3,0.7085,0.0263,0.6416,0.0357,0.7391,0.0626,3792.4839
0.719686,0.000207,3,3,0.7085,0.0263,0.6416,0.0357,0.7384,0.063,3792.4839
0.719686,0.000234,3,3,0.7102,0.0246,0.6427,0.0344,0.7382,0.0627,3792.4839
0.719686,0.000264,3,3,0.7102,0.0246,0.6427,0.0344,0.738,0.0628,3792.4839
0.719686,0.000298,3,3,0.7102,0.0246,0.6427,0.0344,0.7371,0.0628,3792.4839
0.719686,0.000336,3,3,0.7119,0.024,0.6438,0.0334,0.7385,0.0633,3792.4839
0.719686,0.000379,3,3,0.7119,0.024,0.6423,0.0343,0.739,0.0635,3792.4839
0.719686,0.000428,3,3,0.7119,0.024,0.6423,0.0343,0.7392,0.063,3792.4839
0.719686,0.000483,3,3,0.7136,0.0218,0.6436,0.0341,0.7397,0.0627,3792.4839
0.719686,0.000546,3,3,0.7153,0.0193,0.6448,0.0333,0.7403,0.0616,3792.4839
0.719686,0.000616,3,3,0.7187,0.0164,0.6472,0.033,0.74,0.0608,3792.4839
0.719686,0.000695,3,3,0.7187,0.0164,0.6472,0.033,0.7398,0.0602,3792.4839
0.719686,0.000785,3,3,0.7187,0.0164,0.6472,0.033,0.7399,0.0609,3792.4839
0.719686,0.000886,3,3,0.7187,0.0164,0.6472,0.033,0.7396,0.062,3792.4839
0.719686,0.001,3,3,0.7187,0.0164,0.6472,0.033,0.7398,0.0627,3792.4839
1.0,0.0001,3,3,0.7119,0.024,0.6438,0.0334,0.7378,0.0665,3792.4839
1.0,0.000113,3,3,0.7119,0.024,0.6438,0.0334,0.7376,0.0665,3792.4839
1.0,0.000127,3,3,0.7119,0.024,0.6438,0.0334,0.7374,0.0669,3792.4839
1.0,0.000144,3,3,0.7119,0.024,0.6438,0.0334,0.7366,0.0672,3792.4839
1.0,0.000162,3,3,0.7119,0.024,0.6438,0.0334,0.7364,0.0667,3792.4839
1.0,0.000183,3,3,0.7119,0.024,0.6438,0.0334,0.7364,0.0666,3792.4839
1.0,0.000207,3,3,0.7136,0.0218,0.6451,0.0331,0.7375,0.0665,3792.4839
1.0,0.000234,3,3,0.7119,0.024,0.6423,0.0343,0.7372,0.067,3792.4839
1.0,0.000264,3,3,0.7119,0.024,0.6423,0.0343,0.737,0.0673,3792.4839
1.0,0.000298,3,3,0.7119,0.024,0.6423,0.0343,0.7371,0.0663,3792.4839
1.0,0.000336,3,3,0.7136,0.0218,0.6436,0.0341,0.7376,0.0663,3792.4839
1.0,0.000379,3,3,0.7136,0.0218,0.6436,0.0341,0.738,0.0665,3792.4839
1.0,0.000428,3,3,0.7153,0.0193,0.6448,0.0333,0.7386,0.0655,3792.4839
1.0,0.000483,3,3,0.717,0.018,0.646,0.0335,0.7376,0.0648,3792.4839
1.0,0.000546,3,3,0.7187,0.0164,0.6472,0.033,0.7375,0.0651,3792.4839
1.0,0.000616,3,3,0.7187,0.0164,0.6472,0.033,0.7376,0.0638,3792.4839
1.0,0.000695,3,3,0.7187,0.0164,0.6472,0.033,0.7379,0.0638,3792.4839
1.0,0.000785,3,3,0.7187,0.0164,0.6472,0.033,0.7382,0.064,3792.4839
1.0,0.000886,3,3,0.7187,0.0164,0.6472,0.033,0.7368,0.0646,3792.4839
1.0,0.001,3,3,0.7187,0.0164,0.6472,0.033,0.736,0.0644,3792.4839
0.01,0.0001,3,4,0.7187,0.0164,0.6489,0.0331,0.7101,0.0627,5286.261
0.01,0.000113,3,4,0.7187,0.0164,0.6489,0.0331,0.7111,0.0633,5286.261
0.01,0.000127,3,4,0.7187,0.0164,0.6489,0.0331,0.7114,0.0632,5286.261
0.01,0.000144,3,4,0.7187,0.0164,0.6489,0.0331,0.7122,0.0628,5286.261
0.01,0.000162,3,4,0.7187,0.0164,0.6489,0.0331,0.7125,0.0628,5286.261
0.01,0.000183,3,4,0.7187,0.0164,0.6489,0.0331,0.7132,0.0631,5286.261
0.01,0.000207,3,4,0.7187,0.0164,0.6489,0.0331,0.7133,0.064,5286.261
0.01,0.000234,3,4,0.7187,0.0164,0.6489,0.0331,0.7133,0.064,5286.261
0.01,0.000264,3,4,0.7187,0.0164,0.6489,0.0331,0.7143,0.0644,5286.261
0.01,0.000298,3,4,0.7187,0.0164,0.6489,0.0331,0.7147,0.0647,5286.261
0.01,0.000336,3,4,0.7187,0.0164,0.6489,0.0331,0.7159,0.0651,5286.261
0.01,0.000379,3,4,0.7187,0.0164,0.6489,0.0331,0.7164,0.0651,5286.261
0.01,0.000428,3,4,0.7187,0.0164,0.6489,0.0331,0.7171,0.0659,5286.261
0.01,0.000483,3,4,0.7187,0.0164,0.6489,0.0331,0.7176,0.0658,5286.261
0.01,0.000546,3,4,0.7187,0.0164,0.6489,0.0331,0.7184,0.0665,5286.261
0.01,0.000616,3,4,0.7187,0.0164,0.6489,0.0331,0.7183,0.0671,5286.261
0.01,0.000695,3,4,0.7187,0.0164,0.6489,0.0331,0.7179,0.0669,5286.261
0.01,0.000785,3,4,0.7187,0.0164,0.6489,0.0331,0.7168,0.0655,5286.261
0.01,0.000886,3,4,0.7187,0.0164,0.6489,0.0331,0.716,0.0648,5286.261
0.01,0.001,3,4,0.7187,0.0164,0.6489,0.0331,0.7143,0.0637,5286.261
0.013895,0.0001,3,4,0.7187,0.0164,0.6489,0.0331,0.7114,0.0627,5286.261
0.013895,0.000113,3,4,0.7187,0.0164,0.6489,0.0331,0.7122,0.0631,5286.261
0.013895,0.000127,3,4,0.7187,0.0164,0.6489,0.0331,0.7128,0.0628,5286.261
0.013895,0.000144,3,4,0.7187,0.0164,0.6489,0.0331,0.7132,0.0633,5286.261
0.013895,0.000162,3,4,0.7187,0.0164,0.6489,0.0331,0.7128,0.0638,5286.261
0.013895,0.000183,3,4,0.7187,0.0164,0.6489,0.0331,0.7141,0.0642,5286.261
0.013895,0.000207,3,4,0.7187,0.0164,0.6489,0.0331,0.7145,0.0643,5286.261
0.013895,0.000234,3,4,0.7187,0.0164,0.6489,0.0331,0.7162,0.0646,5286.261
0.013895,0.000264,3,4,0.7187,0.0164,0.6489,0.0331,0.7174,0.0646,5286.261
0.013895,0.000298,3,4,0.7187,0.0164,0.6489,0.0331,0.7192,0.0652,5286.261
0.013895,0.000336,3,4,0.7204,0.0144,0.6524,0.0269,0.7207,0.0662,5286.261
0.013895,0.000379,3,4,0.7204,0.0144,0.6524,0.0269,0.7212,0.0667,5286.261
0.013895,0.000428,3,4,0.7204,0.0144,0.6524,0.0269,0.7208,0.0668,5286.261
0.013895,0.000483,3,4,0.7204,0.0144,0.6524,0.0269,0.7208,0.0672,5286.261
0.013895,0.000546,3,4,0.7204,0.0144,0.6524,0.0269,0.7215,0.0669,5286.261
0.013895,0.000616,3,4,0.7204,0.0144,0.6524,0.0269,0.722,0.0664,5286.261
0.013895,0.000695,3,4,0.7204,0.0144,0.6524,0.0269,0.7214,0.0665,5286.261
0.013895,0.000785,3,4,0.7204,0.0144,0.6524,0.0269,0.7205,0.0671,5286.261
0.013895,0.000886,3,4,0.7187,0.0164,0.6489,0.0331,0.7191,0.0667,5286.261
0.013895,0.001,3,4,0.7187,0.0164,0.6489,0.0331,0.7182,0.0662,5286.261
0.019307,0.0001,3,4,0.7187,0.0164,0.6489,0.0331,0.7128,0.0628,5286.261
0.019307,0.000113,3,4,0.7187,0.0164,0.6489,0.0331,0.7136,0.0638,5286.261
0.019307,0.000127,3,4,0.7187,0.0164,0.6489,0.0331,0.7129,0.0635,5286.261
0.019307,0.000144,3,4,0.7187,0.0164,0.6489,0.0331,0.7141,0.0639,5286.261
0.019307,0.000162,3,4,0.7187,0.0164,0.6489,0.0331,0.7155,0.065,5286.261
0.019307,0.000183,3,4,0.7187,0.0164,0.6489,0.0331,0.7172,0.0647,5286.261
0.019307,0.000207,3,4,0.7187,0.0164,0.6489,0.0331,0.7183,0.0658,5286.261
0.019307,0.000234,3,4,0.7204,0.0144,0.6524,0.0269,0.7205,0.0662,5286.261
0.019307,0.000264,3,4,0.7204,0.0144,0.6524,0.0269,0.7205,0.0671,5286.261
0.019307,0.000298,3,4,0.7204,0.0144,0.6524,0.0269,0.7203,0.0667,5286.261
0.019307,0.000336,3,4,0.7204,0.0144,0.6524,0.0269,0.7217,0.0665,5286.261
0.019307,0.000379,3,4,0.7204,0.0144,0.6524,0.0269,0.7225,0.0654,5286.261
0.019307,0.000428,3,4,0.7204,0.0144,0.6524,0.0269,0.723,0.0648,5286.261
0.019307,0.000483,3,4,0.7204,0.0144,0.6524,0.0269,0.7238,0.0642,5286.261
0.019307,0.000546,3,4,0.7204,0.0144,0.6524,0.0269,0.7242,0.0639,5286.261
0.019307,0.000616,3,4,0.7204,0.0144,0.6524,0.0269,0.7236,0.0637,5286.261
0.019307,0.000695,3,4,0.7204,0.0144,0.6524,0.0269,0.7233,0.0632,5286.261
0.019307,0.000785,3,4,0.7204,0.0144,0.6524,0.0269,0.7232,0.0634,5286.261
0.019307,0.000886,3,4,0.7204,0.0144,0.6524,0.0269,0.7228,0.0647,5286.261
0.019307,0.001,3,4,0.7187,0.0164,0.6489,0.0331,0.7221,0.0654,5286.261
0.026827,0.0001,3,4,0.7187,0.0164,0.6489,0.0331,0.713,0.0636,5286.261
0.026827,0.000113,3,4,0.7187,0.0164,0.6489,0.0331,0.7142,0.0641,5286.261
0.026827,0.000127,3,4,0.7187,0.0164,0.6489,0.0331,0.7158,0.0654,5286.261
0.026827,0.000144,3,4,0.7187,0.0164,0.6489,0.0331,0.7175,0.0648,5286.261
0.026827,0.000162,3,4,0.7187,0.0164,0.6489,0.0331,0.7193,0.0659,5286.261
0.026827,0.000183,3,4,0.7204,0.0144,0.6524,0.0269,0.7206,0.0668,5286.261
0.026827,0.000207,3,4,0.7204,0.0144,0.6524,0.0269,0.7201,0.0671,5286.261
0.026827,0.000234,3,4,0.7204,0.0144,0.6524,0.0269,0.7221,0.0672,5286.261
0.026827,0.000264,3,4,0.7204,0.0144,0.6524,0.0269,0.7228,0.0651,5286.261
0.026827,0.000298,3,4,0.7204,0.0144,0.6524,0.0269,0.7233,0.0643,5286.261
0.026827,0.000336,3,4,0.7187,0.0143,0.6511,0.0263,0.7251,0.0639,5286.261
0.026827,0.000379,3,4,0.7204,0.0144,0.6538,0.0283,0.7266,0.0629,5286.261
0.026827,0.000428,3,4,0.7204,0.0144,0.6549,0.0298,0.7268,0.063,5286.261
0.026827,0.000483,3,4,0.7204,0.0144,0.6549,0.0298,0.727,0.0632,5286.261
0.026827,0.000546,3,4,0.7204,0.0144,0.6549,0.0298,0.7266,0.0632,5286.261
0.026827,0.000616,3,4,0.7204,0.0144,0.6549,0.0298,0.7268,0.063,5286.261
0.026827,0.000695,3,4,0.7204,0.0144,0.6549,0.0298,0.7262,0.0632,5286.261
0.026827,0.000785,3,4,0.7187,0.0143,0.6511,0.0263,0.7256,0.0624,5286.261
0.026827,0.000886,3,4,0.7204,0.0144,0.6524,0.0269,0.7238,0.0629,5286.261
0.026827,0.001,3,4,0.7204,0.0144,0.6524,0.0269,0.7218,0.0632,5286.261
0.037276,0.0001,3,4,0.7187,0.0164,0.6489,0.0331,0.7162,0.0652,5286.261
0.037276,0.000113,3,4,0.7187,0.0164,0.6489,0.0331,0.7178,0.0648,5286.261
0.037276,0.000127,3,4,0.7187,0.0164,0.6489,0.0331,0.7195,0.0658,5286.261
0.037276,0.000144,3,4,0.7204,0.0144,0.6524,0.0269,0.7212,0.0672,5286.261
0.037276,0.000162,3,4,0.7204,0.0144,0.6524,0.0269,0.7206,0.0674,5286.261
0.037276,0.000183,3,4,0.7204,0.0144,0.6524,0.0269,0.7218,0.0658,5286.261
0.037276,0.000207,3,4,0.7204,0.0144,0.6524,0.0269,0.7237,0.0649,5286.261
0.037276,0.000234,3,4,0.7187,0.0143,0.6511,0.0263,0.7253,0.0639,5286.261
0.037276,0.000264,3,4,0.7204,0.0144,0.6549,0.0298,0.7274,0.0623,5286.261
0.037276,0.000298,3,4,0.7204,0.0144,0.6549,0.0298,0.7289,0.0629,5286.261
0.037276,0.000336,3,4,0.7204,0.0144,0.6549,0.0298,0.7291,0.0618,5286.261
0.037276,0.000379,3,4,0.7204,0.0144,0.6549,0.0298,0.73,0.0621,5286.261
0.037276,0.000428,3,4,0.7204,0.0144,0.6549,0.0298,0.7309,0.0618,5286.261
0.037276,0.000483,3,4,0.7204,0.0144,0.6549,0.0298,0.7316,0.0622,5286.261
0.037276,0.000546,3,4,0.7204,0.0144,0.6549,0.0298,0.7314,0.0627,5286.261
0.037276,0.000616,3,4,0.7204,0.0144,0.6549,0.0298,0.7304,0.063,5286.261
0.037276,0.000695,3,4,0.7204,0.0144,0.6549,0.0298,0.7293,0.0628,5286.261
0.037276,0.000785,3,4,0.7204,0.0144,0.6549,0.0298,0.728,0.0626,5286.261
0.037276,0.000886,3,4,0.7204,0.0144,0.6549,0.0298,0.7272,0.063,5286.261
0.037276,0.001,3,4,0.7187,0.0143,0.6511,0.0263,0.7258,0.0639,5286.261
0.051795,0.0001,3,4,0.7187,0.0164,0.6489,0.0331,0.7199,0.0656,5286.261
0.051795,0.000113,3,4,0.7204,0.0144,0.6524,0.0269,0.7208,0.0673,5286.261
0.051795,0.000127,3,4,0.7204,0.0144,0.6524,0.0269,0.7213,0.0664,5286.261
0.051795,0.000144,3,4,0.7204,0.0144,0.6524,0.0269,0.7225,0.065,5286.261
0.051795,0.000162,3,4,0.7187,0.0143,0.6511,0.0263,0.7245,0.0643,5286.261
0.051795,0.000183,3,4,0.7204,0.0144,0.6549,0.0298,0.7271,0.0634,5286.261
0.051795,0.000207,3,4,0.7204,0.0144,0.6549,0.0298,0.7288,0.0621,5286.261
0.051795,0.000234,3,4,0.7204,0.0144,0.6549,0.0298,0.7295,0.0624,5286.261
0.051795,0.000264,3,4,0.7204,0.0144,0.6549,0.0298,0.7303,0.0625,5286.261
0.051795,0.000298,3,4,0.7204,0.0144,0.6549,0.0298,0.7324,0.0618,5286.261
0.051795,0.000336,3,4,0.7204,0.0144,0.6549,0.0298,0.7335,0.0625,5286.261
0.051795,0.000379,3,4,0.7204,0.0144,0.6549,0.0298,0.7326,0.062,5286.261
0.051795,0.000428,3,4,0.7204,0.0144,0.6549,0.0298,0.7334,0.062,5286.261
0.051795,0.000483,3,4,0.7204,0.0144,0.6549,0.0298,0.7335,0.0606,5286.261
0.051795,0.000546,3,4,0.7204,0.0144,0.6549,0.0298,0.7332,0.0598,5286.261
0.051795,0.000616,3,4,0.7204,0.0144,0.6549,0.0298,0.7334,0.0604,5286.261
0.051795,0.000695,3,4,0.7204,0.0144,0.6549,0.0298,0.7324,0.0614,5286.261
0.051795,0.000785,3,4,0.7204,0.0144,0.6549,0.0298,0.7312,0.0624,5286.261
0.051795,0.000886,3,4,0.7204,0.0144,0.6549,0.0298,0.7292,0.0621,5286.261
0.051795,0.001,3,4,0.7204,0.0144,0.6549,0.0298,0.7278,0.0623,5286.261
0.071969,0.0001,3,4,0.7204,0.0144,0.6524,0.0269,0.7221,0.0667,5286.261
0.071969,0.000113,3,4,0.7204,0.0144,0.6524,0.0269,0.7236,0.0648,5286.261
0.071969,0.000127,3,4,0.7187,0.0143,0.6511,0.0263,0.7258,0.0642,5286.261
0.071969,0.000144,3,4,0.7204,0.0144,0.6549,0.0298,0.7271,0.0628,5286.261
0.071969,0.000162,3,4,0.7204,0.0144,0.6549,0.0298,0.7289,0.0622,5286.261
0.071969,0.000183,3,4,0.7204,0.0144,0.6549,0.0298,0.7297,0.0628,5286.261
0.071969,0.000207,3,4,0.7204,0.0144,0.6549,0.0298,0.7317,0.0626,5286.261
0.071969,0.000234,3,4,0.7204,0.0144,0.6549,0.0298,0.733,0.0637,5286.261
0.071969,0.000264,3,4,0.7204,0.0144,0.6549,0.0298,0.7335,0.0626,5286.261
0.071969,0.000298,3,4,0.7187,0.0164,0.6537,0.03,0.7342,0.0612,5286.261
0.071969,0.000336,3,4,0.7187,0.0164,0.6537,0.03,0.7351,0.0604,5286.261
0.071969,0.000379,3,4,0.7187,0.0164,0.6537,0.03,0.7349,0.0619,5286.261
0.071969,0.000428,3,4,0.7187,0.0164,0.6537,0.03,0.735,0.0621,5286.261
0.071969,0.000483,3,4,0.7187,0.0164,0.6537,0.03,0.7356,0.0619,5286.261
0.071969,0.000546,3,4,0.7204,0.0144,0.6549,0.0298,0.736,0.0625,5286.261
0.071969,0.000616,3,4,0.7204,0.0144,0.6549,0.0298,0.7363,0.0623,5286.261
0.071969,0.000695,3,4,0.7204,0.0144,0.6549,0.0298,0.7356,0.0615,5286.261
0.071969,0.000785,3,4,0.7204,0.0144,0.6549,0.0298,0.7347,0.0608,5286.261
0.071969,0.000886,3,4,0.7204,0.0144,0.6549,0.0298,0.7317,0.0608,5286.261
0.071969,0.001,3,4,0.7187,0.0164,0.6514,0.0358,0.7297,0.0624,5286.261
0.1,0.0001,3,4,0.7187,0.0143,0.6511,0.0263,0.7261,0.064,5286.261
0.1,0.000113,3,4,0.7204,0.0144,0.6549,0.0298,0.7284,0.0625,5286.261
0.1,0.000127,3,4,0.7204,0.0144,0.6549,0.0298,0.7293,0.0623,5286.261
0.1,0.000144,3,4,0.7204,0.0144,0.6549,0.0298,0.7305,0.0636,5286.261
0.1,0.000162,3,4,0.7204,0.0144,0.6549,0.0298,0.7322,0.0633,5286.261
0.1,0.000183,3,4,0.7187,0.0164,0.6537,0.03,0.7334,0.0635,5286.261
0.1,0.000207,3,4,0.7187,0.0164,0.6537,0.03,0.7338,0.0608,5286.261
0.1,0.000234,3,4,0.7187,0.0164,0.6537,0.03,0.7351,0.0607,5286.261
0.1,0.000264,3,4,0.7187,0.0164,0.6537,0.03,0.7359,0.0625,5286.261
0.1,0.000298,3,4,0.7187,0.0164,0.6537,0.03,0.7364,0.0631,5286.261
0.1,0.000336,3,4,0.7187,0.0164,0.6537,0.03,0.7372,0.0629,5286.261
0.1,0.000379,3,4,0.7187,0.0164,0.6537,0.03,0.7375,0.0629,5286.261
0.1,0.000428,3,4,0.7187,0.0164,0.6537,0.03,0.7375,0.0626,5286.261
0.1,0.000483,3,4,0.7187,0.0164,0.6537,0.03,0.7376,0.0627,5286.261
0.1,0.000546,3,4,0.7187,0.0164,0.6537,0.03,0.7378,0.0624,5286.261
0.1,0.000616,3,4,0.7187,0.0164,0.6537,0.03,0.7378,0.0618,5286.261
0.1,0.000695,3,4,0.7187,0.0164,0.6514,0.0358,0.7383,0.0611,5286.261
0.1,0.000785,3,4,0.7187,0.0164,0.6514,0.0358,0.7382,0.062,5286.261
0.1,0.000886,3,4,0.7187,0.0164,0.6514,0.0358,0.7375,0.0611,5286.261
0.1,0.001,3,4,0.7187,0.0164,0.6514,0.0358,0.7347,0.0612,5286.261
0.13895,0.0001,3,4,0.7204,0.0144,0.6549,0.0298,0.729,0.0628,5286.261
0.13895,0.000113,3,4,0.7204,0.0144,0.6549,0.0298,0.7311,0.0629,5286.261
0.13895,0.000127,3,4,0.7187,0.0164,0.6537,0.03,0.7334,0.0634,5286.261
0.13895,0.000144,3,4,0.7187,0.0164,0.6537,0.03,0.7341,0.0619,5286.261
0.13895,0.000162,3,4,0.7187,0.0164,0.6537,0.03,0.7343,0.061,5286.261
0.13895,0.000183,3,4,0.7187,0.0164,0.6537,0.03,0.7351,0.0625,5286.261
0.13895,0.000207,3,4,0.7187,0.0164,0.6537,0.03,0.7367,0.0631,5286.261
0.13895,0.000234,3,4,0.7187,0.0164,0.6537,0.03,0.7375,0.0626,5286.261
0.13895,0.000264,3,4,0.7187,0.0164,0.6537,0.03,0.738,0.0622,5286.261
0.13895,0.000298,3,4,0.7187,0.0164,0.6537,0.03,0.7384,0.0621,5286.261
0.13895,0.000336,3,4,0.717,0.018,0.6502,0.0358,0.7388,0.0617,5286.261
0.13895,0.000379,3,4,0.717,0.018,0.6502,0.0358,0.7399,0.0608,5286.261
0.13895,0.000428,3,4,0.717,0.018,0.6502,0.0358,0.7407,0.0602,5286.261
0.13895,0.000483,3,4,0.717,0.018,0.6502,0.0358,0.7404,0.0597,5286.261
0.13895,0.000546,3,4,0.717,0.018,0.6502,0.0358,0.7408,0.0597,5286.261
0.13895,0.000616,3,4,0.717,0.018,0.6502,0.0358,0.7405,0.0601,5286.261
0.13895,0.000695,3,4,0.717,0.018,0.6502,0.0358,0.7405,0.0599,5286.261
0.13895,0.000785,3,4,0.7187,0.0164,0.6514,0.0358,0.7401,0.0606,5286.261
0.13895,0.000886,3,4,0.7187,0.0164,0.6514,0.0358,0.7391,0.0608,5286.261
0.13895,0.001,3,4,0.7187,0.0164,0.6514,0.0358,0.7392,0.0608,5286.261
0.19307,0.0001,3,4,0.7187,0.0164,0.6537,0.03,0.7333,0.0635,5286.261
0.19307,0.000113,3,4,0.7187,0.0164,0.6537,0.03,0.7338,0.0616,5286.261
0.19307,0.000127,3,4,0.7187,0.0164,0.6537,0.03,0.7341,0.062,5286.261
0.19307,0.000144,3,4,0.7187,0.0164,0.6537,0.03,0.7359,0.0633,5286.261
0.19307,0.000162,3,4,0.717,0.0161,0.6523,0.0281,0.7372,0.0627,5286.261
0.19307,0.000183,3,4,0.7153,0.0192,0.651,0.0288,0.7378,0.0627,5286.261
0.19307,0.000207,3,4,0.7136,0.0203,0.6475,0.0344,0.7383,0.0616,5286.261
0.19307,0.000234,3,4,0.7136,0.0203,0.6475,0.0344,0.7396,0.0623,5286.261
0.19307,0.000264,3,4,0.7136,0.0203,0.6475,0.0344,0.7399,0.0618,5286.261
0.19307,0.000298,3,4,0.7136,0.0203,0.6475,0.0344,0.7409,0.0605,5286.261
0.19307,0.000336,3,4,0.7136,0.0203,0.6475,0.0344,0.7412,0.0601,5286.261
0.19307,0.000379,3,4,0.7136,0.0203,0.6475,0.0344,0.7416,0.0594,5286.261
0.19307,0.000428,3,4,0.7136,0.0203,0.6475,0.0344,0.7421,0.0585,5286.261
0.19307,0.000483,3,4,0.7136,0.0203,0.6475,0.0344,0.7428,0.0578,5286.261
0.19307,0.000546,3,4,0.717,0.018,0.6502,0.0358,0.7425,0.0574,5286.261
0.19307,0.000616,3,4,0.717,0.018,0.6502,0.0358,0.742,0.0576,5286.261
0.19307,0.000695,3,4,0.7153,0.0175,0.6463,0.0322,0.7409,0.0574,5286.261
0.19307,0.000785,3,4,0.7153,0.0175,0.6463,0.0322,0.7407,0.0593,5286.261
0.19307,0.000886,3,4,0.717,0.0161,0.6476,0.0324,0.7408,0.0605,5286.261
0.19307,0.001,3,4,0.7187,0.0164,0.6489,0.0331,0.7403,0.0609,5286.261
0.26827,0.0001,3,4,0.7187,0.0164,0.6537,0.03,0.7342,0.063,5286.261
0.26827,0.000113,3,4,0.717,0.0161,0.6523,0.0281,0.7368,0.0638,5286.261
0.26827,0.000127,3,4,0.7136,0.0203,0.6475,0.0344,0.7364,0.0628,5286.261
0.26827,0.000144,3,4,0.7136,0.0203,0.6475,0.0344,0.7386,0.0625,5286.261
0.26827,0.000162,3,4,0.7136,0.0203,0.6475,0.0344,0.7388,0.0614,5286.261
0.26827,0.000183,3,4,0.7102,0.0218,0.6451,0.0343,0.7399,0.0623,5286.261
0.26827,0.000207,3,4,0.7102,0.0218,0.6451,0.0343,0.7401,0.0626,5286.261
0.26827,0.000234,3,4,0.7102,0.0218,0.6451,0.0343,0.7407,0.0614,5286.261
0.26827,0.000264,3,4,0.7085,0.0237,0.644,0.0357,0.7426,0.0605,5286.261
0.26827,0.000298,3,4,0.7102,0.0218,0.6451,0.0343,0.7422,0.0595,5286.261
0.26827,0.000336,3,4,0.7102,0.0218,0.6451,0.0343,0.7414,0.0593,5286.261
0.26827,0.000379,3,4,0.7085,0.0237,0.6414,0.0335,0.7422,0.0581,5286.261
0.26827,0.000428,3,4,0.7102,0.0232,0.6425,0.0325,0.7426,0.0591,5286.261
0.26827,0.000483,3,4,0.7119,0.0211,0.6438,0.0323,0.7424,0.0581,5286.261
0.26827,0.000546,3,4,0.7119,0.0211,0.6438,0.0323,0.7429,0.0579,5286.261
0.26827,0.000616,3,4,0.717,0.018,0.6476,0.033,0.7429,0.0586,5286.261
0.26827,0.000695,3,4,0.717,0.018,0.6476,0.033,0.7417,0.0582,5286.261
0.26827,0.000785,3,4,0.717,0.018,0.6476,0.033,0.7412,0.0584,5286.261
0.26827,0.000886,3,4,0.7187,0.0164,0.6489,0.0331,0.7404,0.0592,5286.261
0.26827,0.001,3,4,0.7187,0.0164,0.6489,0.0331,0.7395,0.0613,5286.261
0.372759,0.0001,3,4,0.7136,0.0203,0.6475,0.0344,0.7378,0.0638,5286.261
0.372759,0.000113,3,4,0.7102,0.0218,0.6451,0.0343,0.7387,0.0626,5286.261
0.372759,0.000127,3,4,0.7102,0.0218,0.6451,0.0343,0.739,0.0623,5286.261
0.372759,0.000144,3,4,0.7085,0.0237,0.644,0.0357,0.7394,0.0629,5286.261
0.372759,0.000162,3,4,0.7085,0.0237,0.644,0.0357,0.7403,0.0619,5286.261
0.372759,0.000183,3,4,0.7068,0.0212,0.6426,0.0337,0.7421,0.0615,5286.261
0.372759,0.000207,3,4,0.7068,0.0212,0.6426,0.0337,0.7421,0.0606,5286.261
0.372759,0.000234,3,4,0.7051,0.0229,0.639,0.0326,0.7415,0.0595,5286.261
0.372759,0.000264,3,4,0.7051,0.0229,0.639,0.0326,0.7416,0.0596,5286.261
