alpha,gk_gamma,acc,acc_std,f1_score,f1_score_std,roc_auc_score,roc_auc_score_std,run_time
0.071969,0.000264,0.7254,0.025,0.6659,0.0432,0.7315,0.062,333.1876
0.071969,0.000298,0.7254,0.025,0.6659,0.0432,0.7329,0.0618,333.1876
0.071969,0.000336,0.7254,0.0208,0.6677,0.0383,0.7345,0.0621,333.1876
0.071969,0.000379,0.7254,0.0208,0.6677,0.0383,0.7353,0.06,333.1876
0.071969,0.000428,0.7254,0.0208,0.6677,0.0383,0.7361,0.0608,333.1876
0.071969,0.000483,0.7254,0.0208,0.6677,0.0383,0.7365,0.0605,333.1876
0.071969,0.000546,0.7254,0.0208,0.6677,0.0383,0.738,0.0592,333.1876
0.071969,0.000616,0.7254,0.0208,0.6677,0.0383,0.739,0.0585,333.1876
0.071969,0.000695,0.7254,0.0208,0.6677,0.0383,0.7393,0.0576,333.1876
0.071969,0.000785,0.7238,0.0212,0.6663,0.0374,0.7401,0.0579,333.1876
0.071969,0.000886,0.7238,0.0212,0.6663,0.0374,0.7397,0.0579,333.1876
0.071969,0.001,0.7238,0.0212,0.6663,0.0374,0.7403,0.0574,333.1876
0.1,0.0001,0.7288,0.0226,0.6684,0.0421,0.7271,0.0591,333.1876
0.1,0.000113,0.7288,0.0226,0.6684,0.0421,0.7271,0.0597,333.1876
0.1,0.000127,0.7271,0.0232,0.667,0.0418,0.729,0.0601,333.1876
0.1,0.000144,0.7254,0.025,0.6659,0.0432,0.7297,0.06,333.1876
0.1,0.000162,0.7254,0.025,0.6659,0.0432,0.7312,0.0588,333.1876
0.1,0.000183,0.7254,0.025,0.6659,0.0432,0.7313,0.0609,333.1876
0.1,0.000207,0.7254,0.025,0.6659,0.0432,0.7325,0.0614,333.1876
0.1,0.000234,0.7237,0.0227,0.6645,0.0418,0.7338,0.0618,333.1876
0.1,0.000264,0.7254,0.0208,0.6677,0.0383,0.7345,0.0606,333.1876
0.1,0.000298,0.7254,0.0208,0.6677,0.0383,0.7359,0.0608,333.1876
0.1,0.000336,0.7254,0.0208,0.6677,0.0383,0.7364,0.0606,333.1876
0.1,0.000379,0.7254,0.0208,0.6677,0.0383,0.7382,0.0595,333.1876
0.1,0.000428,0.7254,0.0208,0.6677,0.0383,0.7397,0.0581,333.1876
0.1,0.000483,0.722,0.0229,0.6654,0.0406,0.7395,0.0582,333.1876
0.1,0.000546,0.722,0.0229,0.6654,0.0406,0.74,0.0569,333.1876
0.1,0.000616,0.7204,0.023,0.664,0.0396,0.7406,0.0582,333.1876
0.1,0.000695,0.722,0.0229,0.6654,0.0406,0.7415,0.0594,333.1876
0.1,0.000785,0.722,0.0229,0.6654,0.0406,0.7408,0.0577,333.1876
0.1,0.000886,0.722,0.0229,0.6654,0.0406,0.7415,0.0578,333.1876
0.1,0.001,0.7238,0.0212,0.6665,0.039,0.7428,0.0573,333.1876
0.13895,0.0001,0.7271,0.0232,0.667,0.0418,0.7293,0.0602,333.1876
0.13895,0.000113,0.7254,0.025,0.6659,0.0432,0.7303,0.0599,333.1876
0.13895,0.000127,0.7254,0.025,0.6659,0.0432,0.7316,0.0598,333.1876
0.13895,0.000144,0.7254,0.025,0.6659,0.0432,0.7314,0.062,333.1876
0.13895,0.000162,0.7237,0.0227,0.6645,0.0418,0.7328,0.0618,333.1876
0.13895,0.000183,0.7254,0.0208,0.6677,0.0383,0.7345,0.0612,333.1876
0.13895,0.000207,0.7254,0.0208,0.6677,0.0383,0.7355,0.0606,333.1876
0.13895,0.000234,0.7254,0.0208,0.6677,0.0383,0.7363,0.0608,333.1876
0.13895,0.000264,0.7254,0.0208,0.6677,0.0383,0.7373,0.0592,333.1876
0.13895,0.000298,0.7237,0.0227,0.6666,0.0399,0.7384,0.0587,333.1876
0.13895,0.000336,0.722,0.0229,0.6654,0.0406,0.7401,0.0582,333.1876
0.13895,0.000379,0.722,0.0229,0.6654,0.0406,0.7405,0.0578,333.1876
0.13895,0.000428,0.722,0.0229,0.6654,0.0406,0.7416,0.058,333.1876
0.13895,0.000483,0.722,0.0229,0.6654,0.0406,0.7418,0.0581,333.1876
0.13895,0.000546,0.722,0.0229,0.6654,0.0406,0.7416,0.0576,333.1876
0.13895,0.000616,0.722,0.0229,0.6654,0.0406,0.743,0.0571,333.1876
0.13895,0.000695,0.722,0.0229,0.6654,0.0406,0.7436,0.056,333.1876
0.13895,0.000785,0.722,0.0229,0.6654,0.0406,0.7437,0.0551,333.1876
0.13895,0.000886,0.722,0.0229,0.6654,0.0406,0.7441,0.0553,333.1876
0.13895,0.001,0.722,0.0229,0.6654,0.0406,0.7446,0.0562,333.1876
0.19307,0.0001,0.7254,0.025,0.6659,0.0432,0.7313,0.0617,333.1876
0.19307,0.000113,0.7237,0.0227,0.6645,0.0418,0.7325,0.0616,333.1876
0.19307,0.000127,0.7237,0.0227,0.6645,0.0418,0.7338,0.0615,333.1876
0.19307,0.000144,0.7254,0.0208,0.6677,0.0383,0.7349,0.0608,333.1876
0.19307,0.000162,0.7254,0.0208,0.6677,0.0383,0.7353,0.0611,333.1876
0.19307,0.000183,0.7237,0.0227,0.6666,0.0399,0.7368,0.0594,333.1876
0.19307,0.000207,0.722,0.0229,0.6654,0.0406,0.7382,0.0583,333.1876
0.19307,0.000234,0.722,0.0229,0.6654,0.0406,0.7395,0.0584,333.1876
0.19307,0.000264,0.722,0.0229,0.6654,0.0406,0.7397,0.0581,333.1876
0.19307,0.000298,0.722,0.0229,0.6654,0.0406,0.7409,0.0577,333.1876
0.19307,0.000336,0.722,0.0229,0.6654,0.0406,0.7424,0.0574,333.1876
0.19307,0.000379,0.7204,0.02,0.6639,0.0385,0.7418,0.0587,333.1876
0.19307,0.000428,0.7187,0.0199,0.6626,0.0375,0.7421,0.058,333.1876
0.19307,0.000483,0.7187,0.0199,0.6626,0.0375,0.7436,0.0565,333.1876
0.19307,0.000546,0.7187,0.0199,0.6626,0.0375,0.744,0.0558,333.1876
0.19307,0.000616,0.7187,0.0199,0.6626,0.0375,0.7438,0.0554,333.1876
0.19307,0.000695,0.7187,0.0199,0.6626,0.0375,0.7447,0.0563,333.1876
0.19307,0.000785,0.7204,0.02,0.6639,0.0385,0.7449,0.057,333.1876
0.19307,0.000886,0.722,0.0229,0.6654,0.0406,0.7445,0.0565,333.1876
0.19307,0.001,0.722,0.0229,0.6654,0.0406,0.745,0.0572,333.1876
0.26827,0.0001,0.7254,0.0208,0.6677,0.0383,0.7344,0.0609,333.1876
0.26827,0.000113,0.7254,0.0208,0.6677,0.0383,0.7351,0.0608,333.1876
0.26827,0.000127,0.7237,0.0227,0.6666,0.0399,0.7366,0.0603,333.1876
0.26827,0.000144,0.722,0.0229,0.6654,0.0406,0.7377,0.0585,333.1876
0.26827,0.000162,0.722,0.0229,0.6654,0.0406,0.7393,0.0586,333.1876
0.26827,0.000183,0.722,0.0229,0.6654,0.0406,0.7389,0.0581,333.1876
0.26827,0.000207,0.722,0.0229,0.6654,0.0406,0.7409,0.0584,333.1876
0.26827,0.000234,0.7204,0.02,0.6639,0.0385,0.7417,0.0583,333.1876
0.26827,0.000264,0.7187,0.0199,0.6626,0.0375,0.7417,0.0588,333.1876
0.26827,0.000298,0.7187,0.0199,0.6626,0.0375,0.7413,0.0572,333.1876
0.26827,0.000336,0.717,0.0212,0.6612,0.0374,0.7423,0.0559,333.1876
0.26827,0.000379,0.717,0.0212,0.6612,0.0374,0.7426,0.0561,333.1876
0.26827,0.000428,0.717,0.0212,0.6612,0.0374,0.7435,0.0556,333.1876
0.26827,0.000483,0.717,0.0212,0.6612,0.0374,0.7443,0.0562,333.1876
0.26827,0.000546,0.717,0.0212,0.6612,0.0374,0.7441,0.0578,333.1876
0.26827,0.000616,0.717,0.0212,0.6612,0.0374,0.7446,0.0573,333.1876
0.26827,0.000695,0.717,0.0212,0.6612,0.0374,0.7444,0.0575,333.1876
0.26827,0.000785,0.717,0.0212,0.6612,0.0374,0.7437,0.0567,333.1876
0.26827,0.000886,0.7187,0.0242,0.6626,0.0396,0.744,0.0564,333.1876
0.26827,0.001,0.7238,0.0179,0.6648,0.0358,0.7441,0.0563,333.1876
0.372759,0.0001,0.722,0.0229,0.6654,0.0406,0.7379,0.0585,333.1876
0.372759,0.000113,0.722,0.0229,0.6654,0.0406,0.7392,0.0585,333.1876
0.372759,0.000127,0.722,0.0229,0.6654,0.0406,0.7389,0.058,333.1876
0.372759,0.000144,0.7204,0.02,0.6639,0.0385,0.7401,0.0587,333.1876
0.372759,0.000162,0.7187,0.0199,0.6626,0.0375,0.7409,0.0585,333.1876
0.372759,0.000183,0.7187,0.0199,0.6626,0.0375,0.7409,0.0583,333.1876
0.372759,0.000207,0.7187,0.0199,0.6626,0.0375,0.7402,0.0573,333.1876
0.372759,0.000234,0.717,0.0212,0.6612,0.0374,0.7411,0.0565,333.1876
0.372759,0.000264,0.717,0.0212,0.6612,0.0374,0.742,0.0562,333.1876
0.372759,0.000298,0.717,0.0212,0.6612,0.0374,0.7426,0.0562,333.1876
0.372759,0.000336,0.717,0.0212,0.6612,0.0374,0.7428,0.0564,333.1876
0.372759,0.000379,0.717,0.0212,0.6612,0.0374,0.7443,0.0571,333.1876
0.372759,0.000428,0.7153,0.0223,0.6599,0.0368,0.7444,0.0576,333.1876
0.372759,0.000483,0.7153,0.0223,0.6599,0.0368,0.7433,0.0568,333.1876
0.372759,0.000546,0.717,0.0212,0.6612,0.0374,0.7438,0.0569,333.1876
0.372759,0.000616,0.7187,0.0199,0.6624,0.0358,0.7426,0.0557,333.1876
0.372759,0.000695,0.7187,0.0199,0.6624,0.0358,0.7426,0.0558,333.1876
0.372759,0.000785,0.717,0.018,0.6596,0.0338,0.7437,0.0564,333.1876
0.372759,0.000886,0.7204,0.02,0.6621,0.0347,0.7439,0.0572,333.1876
0.372759,0.001,0.7221,0.0242,0.6622,0.0378,0.7435,0.0568,333.1876
0.517947,0.0001,0.7187,0.0199,0.6626,0.0375,0.7401,0.0581,333.1876
0.517947,0.000113,0.7187,0.0199,0.6626,0.0375,0.74,0.0586,333.1876
0.517947,0.000127,0.7187,0.0199,0.6626,0.0375,0.7397,0.0573,333.1876
0.517947,0.000144,0.717,0.0212,0.6612,0.0374,0.7403,0.0574,333.1876
0.517947,0.000162,0.717,0.0212,0.6612,0.0374,0.7412,0.0572,333.1876
0.517947,0.000183,0.717,0.0212,0.6612,0.0374,0.7414,0.0569,333.1876
0.517947,0.000207,0.717,0.0212,0.6612,0.0374,0.7415,0.0572,333.1876
0.517947,0.000234,0.7153,0.0223,0.6599,0.0368,0.7413,0.0559,333.1876
0.517947,0.000264,0.7153,0.0223,0.6599,0.0368,0.7415,0.0564,333.1876
0.517947,0.000298,0.7153,0.0223,0.6599,0.0368,0.7408,0.0575,333.1876
0.517947,0.000336,0.717,0.0212,0.661,0.0353,0.7424,0.0568,333.1876
0.517947,0.000379,0.717,0.0212,0.661,0.0353,0.7426,0.0562,333.1876
0.517947,0.000428,0.717,0.0212,0.661,0.0353,0.7418,0.0566,333.1876
0.517947,0.000483,0.717,0.0212,0.661,0.0353,0.7409,0.0564,333.1876
0.517947,0.000546,0.7153,0.0193,0.6582,0.0331,0.7413,0.0564,333.1876
0.517947,0.000616,0.7153,0.0208,0.657,0.035,0.7405,0.057,333.1876
0.517947,0.000695,0.7187,0.0255,0.6577,0.0398,0.741,0.0567,333.1876
0.517947,0.000785,0.7187,0.0255,0.6577,0.0398,0.7403,0.0579,333.1876
0.517947,0.000886,0.7187,0.0229,0.6563,0.0354,0.7403,0.0582,333.1876
0.517947,0.001,0.7187,0.0199,0.6551,0.0323,0.7396,0.0579,333.1876
0.719686,0.0001,0.717,0.0212,0.6612,0.0374,0.7394,0.0571,333.1876
0.719686,0.000113,0.717,0.0212,0.6612,0.0374,0.7395,0.0562,333.1876
0.719686,0.000127,0.717,0.0212,0.6612,0.0374,0.7387,0.0578,333.1876
0.719686,0.000144,0.717,0.0212,0.661,0.0353,0.7385,0.0568,333.1876
0.719686,0.000162,0.717,0.0212,0.661,0.0353,0.739,0.0569,333.1876
0.719686,0.000183,0.717,0.0212,0.661,0.0353,0.7379,0.057,333.1876
0.719686,0.000207,0.717,0.0212,0.661,0.0353,0.7378,0.0576,333.1876
0.719686,0.000234,0.717,0.0212,0.661,0.0353,0.7378,0.0584,333.1876
0.719686,0.000264,0.717,0.0212,0.661,0.0353,0.7376,0.058,333.1876
0.719686,0.000298,0.7136,0.0246,0.6553,0.0394,0.7373,0.0589,333.1876
0.719686,0.000336,0.7102,0.0203,0.65,0.0334,0.7364,0.0588,333.1876
0.719686,0.000379,0.7102,0.0203,0.65,0.0334,0.7362,0.0586,333.1876
0.719686,0.000428,0.7119,0.0196,0.6514,0.0345,0.7351,0.0593,333.1876
0.719686,0.000483,0.717,0.024,0.6552,0.0368,0.7353,0.059,333.1876
0.719686,0.000546,0.7136,0.0218,0.6491,0.0374,0.7358,0.0596,333.1876
0.719686,0.000616,0.7153,0.0208,0.6502,0.0363,0.7358,0.0601,333.1876
0.719686,0.000695,0.7153,0.0208,0.6502,0.0363,0.7359,0.0602,333.1876
0.719686,0.000785,0.7136,0.0203,0.6475,0.0344,0.7354,0.061,333.1876
0.719686,0.000886,0.7136,0.0203,0.6451,0.0326,0.7352,0.0616,333.1876
0.719686,0.001,0.7153,0.0175,0.6463,0.0322,0.7357,0.0616,333.1876
1.0,0.0001,0.7068,0.0197,0.6374,0.0372,0.6917,0.0734,333.1876
1.0,0.000113,0.7068,0.0197,0.6374,0.0372,0.685,0.0816,333.1876
1.0,0.000127,0.7051,0.0214,0.6336,0.0442,0.6855,0.0814,333.1876
1.0,0.000144,0.7085,0.0223,0.6404,0.0397,0.68,0.0882,333.1876
1.0,0.000162,0.7085,0.0223,0.6404,0.0397,0.6919,0.0926,333.1876
1.0,0.000183,0.7085,0.0192,0.6409,0.0332,0.6611,0.1114,333.1876
1.0,0.000207,0.7085,0.0237,0.6388,0.0403,0.6901,0.0924,333.1876
1.0,0.000234,0.7102,0.0258,0.6418,0.0425,0.6738,0.0934,333.1876
1.0,0.000264,0.7068,0.0197,0.6362,0.0347,0.6862,0.1098,333.1876
1.0,0.000298,0.7034,0.0243,0.6359,0.0395,0.6828,0.0873,333.1876
1.0,0.000336,0.7051,0.0214,0.6352,0.0364,0.6984,0.0781,333.1876
1.0,0.000379,0.7085,0.0192,0.6373,0.0339,0.7108,0.0672,333.1876
1.0,0.000428,0.7068,0.0212,0.6335,0.0415,0.6701,0.1022,333.1876
1.0,0.000483,0.7068,0.0212,0.6335,0.0415,0.6824,0.0918,333.1876
1.0,0.000546,0.7085,0.0208,0.6348,0.0421,0.6856,0.0871,333.1876
1.0,0.000616,0.7102,0.0232,0.6378,0.0445,0.6978,0.0628,333.1876
1.0,0.000695,0.7102,0.0187,0.6386,0.0345,0.6785,0.0936,333.1876
1.0,0.000785,0.7119,0.0196,0.6373,0.0431,0.6627,0.1113,333.1876
1.0,0.000886,0.7136,0.0169,0.6411,0.0353,0.7057,0.0631,333.1876
1.0,0.001,0.7153,0.0156,0.6424,0.0357,0.7027,0.0835,333.1876
